StudentID,StudentName,CourseCode
20250937,Donald Martinez,PSY209
20250938,Mark Brown,BIO100
20250938,Mark Brown,PSY395
20250938,Mark Brown,PSY192
20250938,Mark Brown,CHEM230
20250938,Mark Brown,ECON269
20250938,Mark Brown,CHEM321
20250939,Donald White,ENG320
20250939,Donald White,ECON480
20250939,Donald White,PSY370
20250939,Donald White,MATH361
20250940,Michael Gonzalez,ECON291
20250940,Michael Gonzalez,PSY209
20250940,Michael Gonzalez,CS421
20250940,Michael Gonzalez,ENG149
20250941,John Thomas,ECON480
20250941,John Thomas,MATH462
20250941,John Thomas,CHEM321
20250941,John Thomas,ART264
20250941,John Thomas,ECON374
20250941,John Thomas,HIST100
20250942,Joseph Martin,PSY192
20250942,Joseph Martin,ART473
20250942,Joseph Martin,HIST100
20250942,Joseph Martin,ENG123
20250942,Joseph Martin,ENG325
20250942,Joseph Martin,ART323
20250943,Mark Johnson,PHYS186
20250943,Mark Johnson,ECON480
20250943,Mark Johnson,ENG320
20250943,Mark Johnson,ENG498
20250944,Donna Thomas,ECON269
20250944,Donna Thomas,ENG214
20250944,Donna Thomas,PHYS137
20250944,Donna Thomas,ENG123
20250944,Donna Thomas,HIST428
20250945,David Walker,PSY395
20250945,David Walker,ART346
20250945,David Walker,ECON430
20250945,David Walker,ART264
20250945,David Walker,ENG320
20250945,David Walker,PSY370
20250946,Michelle Hernandez,BIO100
20250946,Michelle Hernandez,ENG320
20250946,Michelle Hernandez,ECON269
20250946,Michelle Hernandez,ENG149
20250947,Richard Perez,PSY192
20250947,Richard Perez,PHYS137
20250947,Richard Perez,PSY209
20250947,Richard Perez,ART323
20250948,Anthony Rodriguez,ART264
20250948,Anthony Rodriguez,HIST428
20250948,Anthony Rodriguez,BIO208
20250948,Anthony Rodriguez,PHYS438
20250949,Nancy Davis,PHYS171
20250949,Nancy Davis,MATH158
20250949,Nancy Davis,CS212
20250949,Nancy Davis,ECON480
20250949,Nancy Davis,ART473
20250950,Donna Martinez,CHEM321
20250950,Donna Martinez,PSY395
20250950,Donna Martinez,ART377
20250950,Donna Martinez,CS433
20250950,Donna Martinez,PSY192
20250951,Michael Miller,CS212
20250951,Michael Miller,ART473
20250951,Michael Miller,CS115
20250951,Michael Miller,PHYS186
20250952,James Thomas,ENG325
20250952,James Thomas,PSY209
20250952,James Thomas,MATH361
20250952,James Thomas,HIST100
20250952,James Thomas,MATH462
20250953,Daniel Miller,ENG320
20250953,Daniel Miller,HIST428
20250953,Daniel Miller,PSY370
20250953,Daniel Miller,ENG149
20250953,Daniel Miller,ART377
20250953,Daniel Miller,HIST366
20250954,Lisa Harris,PSY370
20250954,Lisa Harris,PSY395
20250954,Lisa Harris,HIST271
20250954,Lisa Harris,BIO307
20250954,Lisa Harris,ENG474
20250955,Susan Brown,ENG325
20250955,Susan Brown,PHYS438
20250955,Susan Brown,ENG149
20250955,Susan Brown,HIST271
20250955,Susan Brown,MATH361
20250956,Nancy Sanchez,CS433
20250956,Nancy Sanchez,PSY285
20250956,Nancy Sanchez,MATH361
20250956,Nancy Sanchez,PSY209
20250956,Nancy Sanchez,BIO220
20250956,Nancy Sanchez,ART264
20250957,Lisa Garcia,HIST271
20250957,Lisa Garcia,MATH361
20250957,Lisa Garcia,PSY370
20250957,Lisa Garcia,PHYS171
20250957,Lisa Garcia,ENG325
20250958,Sarah Clark,CS115
20250958,Sarah Clark,HIST428
20250958,Sarah Clark,CHEM321
20250958,Sarah Clark,ENG474
20250959,Nancy Davis,MATH158
20250959,Nancy Davis,PSY285
20250959,Nancy Davis,ART323
20250959,Nancy Davis,CS384
20250959,Nancy Davis,CS433
20250960,Nancy Thomas,PHYS134
20250960,Nancy Thomas,CHEM230
20250960,Nancy Thomas,MATH462
20250960,Nancy Thomas,ART473
20250960,Nancy Thomas,ART377
20250960,Nancy Thomas,ECON291
20250961,Susan Anderson,ENG149
20250961,Susan Anderson,MATH462
20250961,Susan Anderson,CS212
20250961,Susan Anderson,ECON374
20250962,Christopher Martin,ENG474
20250962,Christopher Martin,HIST271
20250962,Christopher Martin,PSY209
20250962,Christopher Martin,ECON374
20250963,Karen Rodriguez,BIO307
20250963,Karen Rodriguez,ENG123
20250963,Karen Rodriguez,ENG498
20250963,Karen Rodriguez,CS115
20250963,Karen Rodriguez,CS421
20250963,Karen Rodriguez,PHYS171
20250964,John Anderson,CS384
20250964,John Anderson,PHYS137
20250964,John Anderson,BIO313
20250964,John Anderson,HIST204
20250964,John Anderson,CS212
20250964,John Anderson,HIST100
20250965,Charles Smith,BIO313
20250965,Charles Smith,PSY395
20250965,Charles Smith,PHYS171
20250965,Charles Smith,CS115
20250965,Charles Smith,PSY189
20250965,Charles Smith,CS421
20250966,Margaret Thompson,BIO100
20250966,Margaret Thompson,MATH361
20250966,Margaret Thompson,ECON374
20250966,Margaret Thompson,PSY192
20250967,Ashley Williams,HIST204
20250967,Ashley Williams,ECON430
20250967,Ashley Williams,PSY189
20250967,Ashley Williams,CS384
20250967,Ashley Williams,BIO208
20250968,Sandra Johnson,PSY192
20250968,Sandra Johnson,CHEM321
20250968,Sandra Johnson,CS115
20250968,Sandra Johnson,PHYS186
20250968,Sandra Johnson,ENG214
20250969,Mary Anderson,CHEM321
20250969,Mary Anderson,ENG325
20250969,Mary Anderson,BIO208
20250969,Mary Anderson,BIO220
20250969,Mary Anderson,PHYS438
20250969,Mary Anderson,HIST428
20250970,Kimberly Smith,PHYS438
20250970,Kimberly Smith,MATH462
20250970,Kimberly Smith,BIO313
20250970,Kimberly Smith,BIO100
20250971,Jennifer Martinez,ENG214
20250971,Jennifer Martinez,PHYS171
20250971,Jennifer Martinez,HIST271
20250971,Jennifer Martinez,PSY285
20250972,Joseph Lopez,PSY285
20250972,Joseph Lopez,MATH462
20250972,Joseph Lopez,BIO313
20250972,Joseph Lopez,PHYS171
20250972,Joseph Lopez,CS212
20250972,Joseph Lopez,CS384
20250973,Donna Jackson,ENG149
20250973,Donna Jackson,PHYS134
20250973,Donna Jackson,HIST204
20250973,Donna Jackson,HIST100
20250973,Donna Jackson,PSY309
20250973,Donna Jackson,CS212
20250974,Mark Martinez,ENG474
20250974,Mark Martinez,MATH462
20250974,Mark Martinez,MATH158
20250974,Mark Martinez,PSY209
20250974,Mark Martinez,ART377
20250975,Robert White,ART346
20250975,Robert White,CS115
20250975,Robert White,PSY189
20250975,Robert White,PHYS171
20250975,Robert White,PSY395
20250975,Robert White,ENG123
20250976,Richard Brown,CS384
20250976,Richard Brown,BIO100
20250976,Richard Brown,ENG214
20250976,Richard Brown,HIST271
20250977,Nancy Thomas,BIO307
20250977,Nancy Thomas,ENG320
20250977,Nancy Thomas,HIST428
20250977,Nancy Thomas,ECON480
20250977,Nancy Thomas,ECON374
20250977,Nancy Thomas,ART346
20250978,Sarah Jones,ART264
20250978,Sarah Jones,ENG123
20250978,Sarah Jones,CS433
20250978,Sarah Jones,ENG325
20250979,Robert Clark,HIST204
20250979,Robert Clark,PSY285
20250979,Robert Clark,BIO313
20250979,Robert Clark,PSY370
20250980,Patricia Wilson,PSY395
20250980,Patricia Wilson,PSY285
20250980,Patricia Wilson,BIO220
20250980,Patricia Wilson,PSY370
20250981,Mark Moore,PSY309
20250981,Mark Moore,ENG149
20250981,Mark Moore,PHYS171
20250981,Mark Moore,MATH158
20250982,Margaret Lee,ENG320
20250982,Margaret Lee,ART264
20250982,Margaret Lee,ENG498
20250982,Margaret Lee,PSY309
20250982,Margaret Lee,HIST204
20250982,Margaret Lee,ART323
20250983,James Robinson,BIO313
20250983,James Robinson,BIO220
20250983,James Robinson,MATH158
20250983,James Robinson,HIST366
20250984,Sarah Johnson,ENG320
20250984,Sarah Johnson,MATH462
20250984,Sarah Johnson,CHEM321
20250984,Sarah Johnson,ECON291
20250985,Andrew Davis,ENG474
20250985,Andrew Davis,CHEM230
20250985,Andrew Davis,ECON269
20250985,Andrew Davis,ENG498
20250985,Andrew Davis,BIO307
20250985,Andrew Davis,PHYS186
20250986,Paul Perez,CHEM230
20250986,Paul Perez,CS433
20250986,Paul Perez,BIO307
20250986,Paul Perez,PSY309
20250986,Paul Perez,BIO208
20250986,Paul Perez,PHYS134
20250987,Mary Jackson,ART346
20250987,Mary Jackson,CS384
20250987,Mary Jackson,ECON430
20250987,Mary Jackson,MATH462
20250987,Mary Jackson,BIO208
20250988,Michael Jackson,BIO100
20250988,Michael Jackson,ENG320
20250988,Michael Jackson,PSY209
20250988,Michael Jackson,HIST366
20250988,Michael Jackson,PSY395
20250989,Steven Walker,CHEM230
20250989,Steven Walker,PHYS134
20250989,Steven Walker,HIST100
20250989,Steven Walker,PSY285
20250990,William Smith,PHYS186
20250990,William Smith,MATH462
20250990,William Smith,HIST271
20250990,William Smith,PHYS134
20250990,William Smith,ENG498
20250991,Jennifer Williams,PSY309
20250991,Jennifer Williams,PSY395
20250991,Jennifer Williams,PSY285
20250991,Jennifer Williams,ECON374
20250992,Emily Lopez,MATH158
20250992,Emily Lopez,ECON374
20250992,Emily Lopez,MATH462
20250992,Emily Lopez,PHYS137
20250992,Emily Lopez,HIST271
20250993,Donald Smith,PSY209
20250993,Donald Smith,ENG474
20250993,Donald Smith,HIST271
20250993,Donald Smith,CS212
20250994,Sandra Williams,PHYS186
20250994,Sandra Williams,MATH158
20250994,Sandra Williams,HIST366
20250994,Sandra Williams,ART473
20250994,Sandra Williams,ENG214
20250995,Charles Perez,PSY209
20250995,Charles Perez,CHEM230
20250995,Charles Perez,MATH158
20250995,Charles Perez,ART473
20250996,Christopher Lewis,HIST100
20250996,Christopher Lewis,ART346
20250996,Christopher Lewis,ENG325
20250996,Christopher Lewis,CS212
20250997,Kimberly Williams,PHYS438
20250997,Kimberly Williams,HIST100
20250997,Kimberly Williams,CS212
20250997,Kimberly Williams,CS115
20250998,Andrew Harris,PSY395
20250998,Andrew Harris,PHYS137
20250998,Andrew Harris,BIO208
20250998,Andrew Harris,ART264
20250998,Andrew Harris,HIST100
20250999,Sarah White,BIO220
20250999,Sarah White,BIO307
20250999,Sarah White,PSY309
20250999,Sarah White,PSY285
20250999,Sarah White,PSY370
20251000,Emily Taylor,MATH361
20251000,Emily Taylor,PSY285
20251000,Emily Taylor,ART346
20251000,Emily Taylor,ENG325
20251000,Emily Taylor,ECON480
20251000,Emily Taylor,ART323
20251001,Charles Martinez,HIST100
20251001,Charles Martinez,PSY285
20251001,Charles Martinez,HIST366
20251001,Charles Martinez,ECON269
20251001,Charles Martinez,MATH158
20251001,Charles Martinez,PSY192
20251002,Michael Martin,ENG214
20251002,Michael Martin,CS433
20251002,Michael Martin,PSY309
20251002,Michael Martin,HIST271
20251002,Michael Martin,ENG325
20251003,Michelle Johnson,PHYS137
20251003,Michelle Johnson,ART323
20251003,Michelle Johnson,CS421
20251003,Michelle Johnson,PSY309
20251003,Michelle Johnson,ART264
20251004,Jessica Harris,ENG474
20251004,Jessica Harris,ENG214
20251004,Jessica Harris,BIO100
20251004,Jessica Harris,PHYS171
20251005,Karen Garcia,MATH437
20251005,Karen Garcia,CS212
20251005,Karen Garcia,CS384
20251005,Karen Garcia,HIST204
20251005,Karen Garcia,PSY189
20251005,Karen Garcia,ENG498
20251006,Kimberly Miller,CS433
20251006,Kimberly Miller,MATH158
20251006,Kimberly Miller,ENG474
20251006,Kimberly Miller,ART323
20251006,Kimberly Miller,MATH462
20251006,Kimberly Miller,CS421
20251007,Betty Hernandez,PSY189
20251007,Betty Hernandez,CHEM321
20251007,Betty Hernandez,MATH158
20251007,Betty Hernandez,ENG474
20251008,Steven Jones,ART323
20251008,Steven Jones,HIST204
20251008,Steven Jones,MATH437
20251008,Steven Jones,PSY209
20251008,Steven Jones,ENG320
20251009,Lisa Thompson,PSY309
20251009,Lisa Thompson,HIST428
20251009,Lisa Thompson,BIO208
20251009,Lisa Thompson,MATH437
20251010,Elizabeth Jones,PSY370
20251010,Elizabeth Jones,ENG149
20251010,Elizabeth Jones,HIST204
20251010,Elizabeth Jones,ART264
20251010,Elizabeth Jones,ART377
20251011,Emily Ramirez,HIST204
20251011,Emily Ramirez,ECON291
20251011,Emily Ramirez,ENG123
20251011,Emily Ramirez,ECON374
20251012,Barbara Miller,ENG498
20251012,Barbara Miller,BIO307
20251012,Barbara Miller,ENG149
20251012,Barbara Miller,PSY309
20251013,Mark Lee,ECON269
20251013,Mark Lee,HIST271
20251013,Mark Lee,BIO307
20251013,Mark Lee,CS212
20251014,Joshua Harris,ECON374
20251014,Joshua Harris,PSY370
20251014,Joshua Harris,CS421
20251014,Joshua Harris,ENG214
20251014,Joshua Harris,HIST100
20251014,Joshua Harris,PHYS186
20251015,Karen Thomas,HIST271
20251015,Karen Thomas,BIO307
20251015,Karen Thomas,ENG214
20251015,Karen Thomas,ART473
20251015,Karen Thomas,PSY285
20251016,Emily Davis,ECON291
20251016,Emily Davis,HIST271
20251016,Emily Davis,ART323
20251016,Emily Davis,CHEM321
20251016,Emily Davis,HIST204
20251016,Emily Davis,BIO208
20251017,Anthony Miller,PHYS134
20251017,Anthony Miller,PSY209
20251017,Anthony Miller,CS115
20251017,Anthony Miller,MATH361
20251018,Ashley Hernandez,HIST428
20251018,Ashley Hernandez,PHYS137
20251018,Ashley Hernandez,HIST366
20251018,Ashley Hernandez,ENG320
20251019,John Taylor,HIST428
20251019,John Taylor,PHYS134
20251019,John Taylor,CS384
20251019,John Taylor,HIST271
20251019,John Taylor,BIO208
20251019,John Taylor,HIST366
20251020,Nancy Harris,PSY209
20251020,Nancy Harris,PHYS137
20251020,Nancy Harris,ENG474
20251020,Nancy Harris,PSY309
20251020,Nancy Harris,BIO220
20251020,Nancy Harris,PSY285
20251021,James Clark,MATH437
20251021,James Clark,CS115
20251021,James Clark,ART473
20251021,James Clark,PSY370
20251021,James Clark,HIST271
20251022,Lisa Gonzalez,PHYS137
20251022,Lisa Gonzalez,PSY209
20251022,Lisa Gonzalez,ECON269
20251022,Lisa Gonzalez,BIO100
20251022,Lisa Gonzalez,MATH158
20251023,William Clark,PSY370
20251023,William Clark,MATH437
20251023,William Clark,CS433
20251023,William Clark,PHYS134
20251023,William Clark,PSY285
20251024,Anthony Clark,PSY192
20251024,Anthony Clark,ART377
20251024,Anthony Clark,ECON430
20251024,Anthony Clark,CS115
20251025,Linda Hernandez,ART473
20251025,Linda Hernandez,ART323
20251025,Linda Hernandez,ENG123
20251025,Linda Hernandez,ENG320
20251025,Linda Hernandez,PHYS186
20251025,Linda Hernandez,CHEM321
20251026,Charles Williams,MATH437
20251026,Charles Williams,MATH361
20251026,Charles Williams,PSY285
20251026,Charles Williams,MATH462
20251026,Charles Williams,PHYS134
20251027,Sarah Smith,HIST366
20251027,Sarah Smith,ART473
20251027,Sarah Smith,PSY285
20251027,Sarah Smith,CS115
20251028,Jennifer Anderson,ART323
20251028,Jennifer Anderson,PHYS137
20251028,Jennifer Anderson,ENG320
20251028,Jennifer Anderson,CHEM230
20251028,Jennifer Anderson,MATH361
20251028,Jennifer Anderson,CS433
20251029,Sarah Lopez,MATH158
20251029,Sarah Lopez,BIO220
20251029,Sarah Lopez,ART264
20251029,Sarah Lopez,PSY209
20251030,Mary Lopez,CHEM230
20251030,Mary Lopez,ECON480
20251030,Mary Lopez,CS384
20251030,Mary Lopez,ENG498
20251031,Andrew Perez,ENG498
20251031,Andrew Perez,BIO100
20251031,Andrew Perez,ENG320
20251031,Andrew Perez,ENG123
20251031,Andrew Perez,ECON374
20251031,Andrew Perez,BIO307
20251032,John Ramirez,CHEM321
20251032,John Ramirez,PHYS186
20251032,John Ramirez,CHEM230
20251032,John Ramirez,ENG214
20251032,John Ramirez,ENG474
20251033,Jennifer Sanchez,CHEM230
20251033,Jennifer Sanchez,ENG123
20251033,Jennifer Sanchez,HIST271
20251033,Jennifer Sanchez,CHEM321
20251034,Sandra Walker,CHEM321
20251034,Sandra Walker,PSY189
20251034,Sandra Walker,ENG123
20251034,Sandra Walker,MATH437
20251034,Sandra Walker,MATH462
20251034,Sandra Walker,BIO100
20251035,Margaret Thompson,ART377
20251035,Margaret Thompson,ECON374
20251035,Margaret Thompson,PSY370
20251035,Margaret Thompson,PHYS171
20251035,Margaret Thompson,BIO208
20251036,Nancy Jones,ART377
20251036,Nancy Jones,HIST204
20251036,Nancy Jones,ECON291
20251036,Nancy Jones,PSY189
20251037,Jennifer Taylor,BIO313
20251037,Jennifer Taylor,PSY189
20251037,Jennifer Taylor,ECON430
20251037,Jennifer Taylor,ECON374
20251037,Jennifer Taylor,CS421
20251038,Kimberly Martinez,PSY285
20251038,Kimberly Martinez,ENG474
20251038,Kimberly Martinez,CS384
20251038,Kimberly Martinez,CS421
20251038,Kimberly Martinez,PHYS186
20251039,Jennifer Martinez,PHYS137
20251039,Jennifer Martinez,ART346
20251039,Jennifer Martinez,ECON480
20251039,Jennifer Martinez,BIO100
20251040,Charles White,PHYS171
20251040,Charles White,BIO307
20251040,Charles White,PSY285
20251040,Charles White,ART264
20251041,Daniel Thompson,ECON480
20251041,Daniel Thompson,ENG498
20251041,Daniel Thompson,PSY309
20251041,Daniel Thompson,MATH462
20251041,Daniel Thompson,CS421
20251041,Daniel Thompson,HIST366
20251042,Anthony Walker,MATH158
20251042,Anthony Walker,ART264
20251042,Anthony Walker,CS433
20251042,Anthony Walker,CS421
20251043,David Wilson,PHYS186
20251043,David Wilson,ECON430
20251043,David Wilson,ART323
20251043,David Wilson,PSY189
20251043,David Wilson,CHEM230
20251043,David Wilson,ENG325
20251044,Jessica Anderson,ENG214
20251044,Jessica Anderson,ENG498
20251044,Jessica Anderson,ECON269
20251044,Jessica Anderson,MATH361
20251044,Jessica Anderson,CS384
20251045,Betty Jones,CS433
20251045,Betty Jones,MATH462
20251045,Betty Jones,CHEM321
20251045,Betty Jones,PSY370
20251045,Betty Jones,CHEM230
20251045,Betty Jones,ECON480
20251046,Karen Miller,ENG123
20251046,Karen Miller,ENG474
20251046,Karen Miller,HIST366
20251046,Karen Miller,CS115
20251046,Karen Miller,CS212
20251046,Karen Miller,PHYS438
20251047,Kimberly Smith,ECON291
20251047,Kimberly Smith,PHYS134
20251047,Kimberly Smith,MATH158
20251047,Kimberly Smith,PHYS137
20251047,Kimberly Smith,ENG498
20251047,Kimberly Smith,ENG474
20251048,John Lopez,HIST366
20251048,John Lopez,PSY209
20251048,John Lopez,MATH462
20251048,John Lopez,CS421
20251048,John Lopez,ENG498
20251048,John Lopez,PHYS134
20251049,Charles Johnson,ENG320
20251049,Charles Johnson,BIO313
20251049,Charles Johnson,ECON430
20251049,Charles Johnson,CS115
20251050,Thomas Brown,ART377
20251050,Thomas Brown,CS433
20251050,Thomas Brown,CS212
20251050,Thomas Brown,ENG149
20251050,Thomas Brown,PHYS137
20251050,Thomas Brown,ECON269
20251051,Matthew Lee,PSY192
20251051,Matthew Lee,HIST366
20251051,Matthew Lee,ECON430
20251051,Matthew Lee,ENG325
20251052,John Sanchez,MATH462
20251052,John Sanchez,ECON430
20251052,John Sanchez,CS384
20251052,John Sanchez,CHEM321
20251052,John Sanchez,ECON480
20251052,John Sanchez,BIO307
20251053,Mary Gonzalez,CS115
20251053,Mary Gonzalez,BIO220
20251053,Mary Gonzalez,PSY309
20251053,Mary Gonzalez,CHEM230
20251053,Mary Gonzalez,ENG320
20251053,Mary Gonzalez,ENG498
20251054,John Williams,PHYS186
20251054,John Williams,BIO100
20251054,John Williams,CS115
20251054,John Williams,HIST366
20251054,John Williams,ECON291
20251055,Mary Rodriguez,HIST271
20251055,Mary Rodriguez,HIST428
20251055,Mary Rodriguez,BIO307
20251055,Mary Rodriguez,MATH437
20251055,Mary Rodriguez,CS433
20251056,Nancy Lee,ART377
20251056,Nancy Lee,ENG474
20251056,Nancy Lee,ENG149
20251056,Nancy Lee,BIO100
20251057,Ashley Davis,ART264
20251057,Ashley Davis,PHYS134
20251057,Ashley Davis,BIO100
20251057,Ashley Davis,PHYS137
20251058,James Williams,ART323
20251058,James Williams,PSY370
20251058,James Williams,CHEM230
20251058,James Williams,CS384
20251058,James Williams,PSY189
20251058,James Williams,ENG320
20251059,Emily Miller,CS433
20251059,Emily Miller,PSY285
20251059,Emily Miller,PSY192
20251059,Emily Miller,ECON291
20251060,Joshua Jones,ENG498
20251060,Joshua Jones,HIST271
20251060,Joshua Jones,CHEM230
20251060,Joshua Jones,PHYS186
20251060,Joshua Jones,PSY285
20251060,Joshua Jones,BIO100
20251061,Lisa Rodriguez,HIST271
20251061,Lisa Rodriguez,PHYS186
20251061,Lisa Rodriguez,PHYS438
20251061,Lisa Rodriguez,CS212
20251061,Lisa Rodriguez,MATH158
20251061,Lisa Rodriguez,HIST204
20251062,Barbara Anderson,ENG474
20251062,Barbara Anderson,PSY209
20251062,Barbara Anderson,ART346
20251062,Barbara Anderson,PHYS186
20251062,Barbara Anderson,ECON374
20251063,Christopher Wilson,ECON291
20251063,Christopher Wilson,ART346
20251063,Christopher Wilson,ENG474
20251063,Christopher Wilson,ENG214
20251063,Christopher Wilson,ART473
20251063,Christopher Wilson,HIST366
20251064,David Moore,ART473
20251064,David Moore,PHYS134
20251064,David Moore,CS212
20251064,David Moore,HIST271
20251065,Michelle Smith,ECON269
20251065,Michelle Smith,ENG123
20251065,Michelle Smith,CS433
20251065,Michelle Smith,ENG214
20251065,Michelle Smith,ENG325
20251066,Nancy Walker,PHYS134
20251066,Nancy Walker,CS115
20251066,Nancy Walker,PHYS137
20251066,Nancy Walker,ENG123
20251067,Donna Moore,ART323
20251067,Donna Moore,ECON430
20251067,Donna Moore,PSY370
20251067,Donna Moore,HIST428
20251068,William Gonzalez,ECON269
20251068,William Gonzalez,CS421
20251068,William Gonzalez,PHYS171
20251068,William Gonzalez,ECON430
20251068,William Gonzalez,CHEM230
20251069,Barbara Gonzalez,MATH462
20251069,Barbara Gonzalez,ECON269
20251069,Barbara Gonzalez,ENG123
20251069,Barbara Gonzalez,CHEM230
20251069,Barbara Gonzalez,PHYS186
20251069,Barbara Gonzalez,BIO220
20251070,Karen Gonzalez,ENG214
20251070,Karen Gonzalez,PSY285
20251070,Karen Gonzalez,ECON269
20251070,Karen Gonzalez,ECON291
20251070,Karen Gonzalez,CS115
20251070,Karen Gonzalez,MATH158
20251071,Richard Clark,ENG149
20251071,Richard Clark,PSY395
20251071,Richard Clark,CHEM230
20251071,Richard Clark,MATH158
20251072,Anthony Anderson,ECON374
20251072,Anthony Anderson,BIO100
20251072,Anthony Anderson,PSY189
20251072,Anthony Anderson,CS212
20251073,Sandra Thomas,PHYS137
20251073,Sandra Thomas,ENG474
20251073,Sandra Thomas,ECON430
20251073,Sandra Thomas,MATH361
20251073,Sandra Thomas,BIO220
20251073,Sandra Thomas,BIO313
20251074,Richard Johnson,ECON269
20251074,Richard Johnson,PSY192
20251074,Richard Johnson,BIO307
20251074,Richard Johnson,HIST100
20251074,Richard Johnson,PHYS171
20251075,Matthew Taylor,MATH462
20251075,Matthew Taylor,HIST428
20251075,Matthew Taylor,PHYS171
20251075,Matthew Taylor,ECON374
20251075,Matthew Taylor,CS421
20251075,Matthew Taylor,BIO307
20251076,James Johnson,CHEM321
20251076,James Johnson,BIO313
20251076,James Johnson,ART473
20251076,James Johnson,ART346
20251076,James Johnson,CS433
20251076,James Johnson,PSY192
20251077,William Lewis,ENG498
20251077,William Lewis,PHYS171
20251077,William Lewis,HIST100
20251077,William Lewis,ECON291
20251077,William Lewis,PSY309
20251078,Richard Garcia,CHEM321
20251078,Richard Garcia,PSY209
20251078,Richard Garcia,ART377
20251078,Richard Garcia,PHYS186
20251078,Richard Garcia,MATH158
20251079,David Martin,PSY285
20251079,David Martin,HIST366
20251079,David Martin,ECON269
20251079,David Martin,ECON291
20251079,David Martin,ENG214
20251080,Nancy Wilson,PHYS171
20251080,Nancy Wilson,CS115
20251080,Nancy Wilson,PSY285
20251080,Nancy Wilson,BIO313
20251080,Nancy Wilson,ECON291
20251080,Nancy Wilson,PSY370
20251081,David White,ECON269
20251081,David White,HIST204
20251081,David White,CS384
20251081,David White,BIO208
20251081,David White,PSY192
20251081,David White,HIST428
20251082,Patricia Brown,ART264
20251082,Patricia Brown,CS212
20251082,Patricia Brown,HIST100
20251082,Patricia Brown,CHEM321
20251082,Patricia Brown,ECON291
20251083,Mary Perez,ART323
20251083,Mary Perez,CHEM321
20251083,Mary Perez,BIO307
20251083,Mary Perez,ECON291
20251084,Linda Taylor,ART323
20251084,Linda Taylor,PSY309
20251084,Linda Taylor,PHYS186
20251084,Linda Taylor,PSY189
20251084,Linda Taylor,ECON374
20251084,Linda Taylor,HIST271
20251085,James Wilson,HIST428
20251085,James Wilson,ART377
20251085,James Wilson,ENG325
20251085,James Wilson,CS384
20251085,James Wilson,ENG320
20251085,James Wilson,PSY209
20251086,Joshua Martinez,MATH462
20251086,Joshua Martinez,HIST366
20251086,Joshua Martinez,CHEM321
20251086,Joshua Martinez,PHYS186
20251087,Anthony Gonzalez,ECON291
20251087,Anthony Gonzalez,PSY285
20251087,Anthony Gonzalez,BIO100
20251087,Anthony Gonzalez,MATH361
20251087,Anthony Gonzalez,PHYS134
20251087,Anthony Gonzalez,ECON480
20251088,Linda Rodriguez,CS421
20251088,Linda Rodriguez,CS212
20251088,Linda Rodriguez,BIO307
20251088,Linda Rodriguez,PHYS186
20251088,Linda Rodriguez,PHYS171
20251089,Robert Moore,ENG325
20251089,Robert Moore,PHYS186
20251089,Robert Moore,ECON291
20251089,Robert Moore,CS115
20251089,Robert Moore,PSY285
20251090,Donald Gonzalez,ENG320
20251090,Donald Gonzalez,CHEM230
20251090,Donald Gonzalez,HIST428
20251090,Donald Gonzalez,ENG123
20251090,Donald Gonzalez,ART264
20251090,Donald Gonzalez,MATH158
20251091,Nancy Williams,BIO100
20251091,Nancy Williams,MATH437
20251091,Nancy Williams,BIO220
20251091,Nancy Williams,ART377
20251091,Nancy Williams,ECON291
20251091,Nancy Williams,ECON269
20251092,Patricia Jones,ENG325
20251092,Patricia Jones,ART377
20251092,Patricia Jones,PSY192
20251092,Patricia Jones,ART264
20251093,Anthony Johnson,BIO220
20251093,Anthony Johnson,PSY395
20251093,Anthony Johnson,PSY209
20251093,Anthony Johnson,ECON480
20251094,Thomas Sanchez,PSY209
20251094,Thomas Sanchez,PSY395
20251094,Thomas Sanchez,CS115
20251094,Thomas Sanchez,ENG149
20251094,Thomas Sanchez,HIST271
20251094,Thomas Sanchez,ECON291
20251095,Andrew White,PHYS438
20251095,Andrew White,PSY189
20251095,Andrew White,ART377
20251095,Andrew White,ECON291
20251096,Paul Lewis,ENG149
20251096,Paul Lewis,PSY370
20251096,Paul Lewis,PHYS171
20251096,Paul Lewis,ENG498
20251096,Paul Lewis,HIST428
20251096,Paul Lewis,PHYS186
20251097,Mary Brown,ENG325
20251097,Mary Brown,ECON291
20251097,Mary Brown,ENG498
20251097,Mary Brown,BIO313
20251097,Mary Brown,PSY370
20251097,Mary Brown,PSY309
20251098,Betty Brown,PSY395
20251098,Betty Brown,PHYS134
20251098,Betty Brown,CS115
20251098,Betty Brown,ART323
20251099,Donald Garcia,BIO220
20251099,Donald Garcia,BIO313
20251099,Donald Garcia,HIST366
20251099,Donald Garcia,PHYS171
20251099,Donald Garcia,ECON269
20251099,Donald Garcia,PSY370
20251100,Robert Moore,CS433
20251100,Robert Moore,MATH462
20251100,Robert Moore,ENG149
20251100,Robert Moore,ENG214
20251101,Mary Smith,ENG498
20251101,Mary Smith,PSY192
20251101,Mary Smith,PHYS137
20251101,Mary Smith,ECON269
20251101,Mary Smith,BIO307
20251101,Mary Smith,PHYS438
20251102,Margaret Lopez,ENG149
20251102,Margaret Lopez,ENG214
20251102,Margaret Lopez,PSY192
20251102,Margaret Lopez,CS433
20251102,Margaret Lopez,PSY209
20251102,Margaret Lopez,ART377
